title,visits,year,month
WAZ.de (Westdeutsche Allgemeine Zeitung),370.897,2002,2
Webbes,29.814,2002,2
Wekanet,9.153,2002,2
Wer liefert was?; WLW-ONLINE,771.838,2002,2
Weser Kurier Online,51.913,2002,2
Westfaelische-Rundschau.de,117.589,2002,2
Westfalenpost.de,70.960,2002,2
Westline,474.793,2002,2
wetter.com,1.006.200,2002,2
wetter.net,1.516.852,2002,2
WetterOnline,3.813.685,2002,2
Wirtschaftsinformatik Online,8.235,2002,2
WirtschaftsWoche,530.344,2002,2
Wochenquiz,70.411,2002,2
www.start.de - raus per maus,126.952,2002,2
WZ-newsline (Westdeutsche Zeitung),94.726,2002,2
Xonio - Das Tor zur mobilen Welt,369.059,2002,2
Yam.de,626.052,2002,2
Yellowmap,551.071,2002,2
Young Professional,12.894,2002,2
ZDNet,3.684.203,2002,2
Zeit im Internet,938.679,2002,2
ZET.NET Community,72.249,2002,2
ZET.NET Spickzettel,208.066,2002,2
Zweite Hand Automarkt,63.224,2002,2
Zweite Hand Bootshandel,28.144,2002,2
Zweite Hand.de - Ihr Anzeigenmarkt für Berlin,522.965,2002,2
104.6 RTL Online,71.712,2002,3
[030] - Das Stadtmagazin für Berlin,45.793,2002,3
Aachener Nachrichten,92.476,2002,3
Aachener Zeitung,110.603,2002,3
abenteuer und reisen,125.847,2002,3
Absatzwirtschaft-Online,30.053,2002,3
Aerzte Zeitung Online,240.434,2002,3
Agenturcafe,30.966,2002,3
All-in.de,96.505,2002,3
all4engineers-Netzwerk für Ingenieure,1.300,2002,3
Allegra,309.526,2002,3
almeda.de - Ihr Gesundheitsnetz,131.872,2002,3
AMICA Online,1.480.764,2002,3
Antenne Bayern,1.781.449,2002,3
AOL Homepage,14.460.214,2002,3
ARIVA.DE,707.281,2002,3
ASTROWOCHE,568.049,2002,3
AUDIMAX - Online,23.863,2002,3
Augsburger Allgemeine Online,279.140,2002,3
ausderluft,73.380,2002,3
Auto Bild Online,678.138,2002,3
Autohandel-Net,36.974,2002,3
Autohaus Online,79.272,2002,3
Baden Online,96.506,2002,3
baden24.de,136.663,2002,3
Badische Zeitung Online,228.417,2002,3
BauNetz,277.428,2002,3
Beig Verlag,12.080,2002,3
Bellevue,118.839,2002,3
Berlin 1,1.567.873,2002,3
Berliner Rundfunk.de,13.567,2002,3
BerlinOnline,1.717.721,2002,3
Bild der Wissenschaft online,291.131,2002,3
Bild.de,10.552.039,2002,3
bildschirmschoner.de,576.495,2002,3
Bodenseeferien.de,22.298,2002,3
boerse-online.de,994.953,2002,3
boerse.de,1.310.753,2002,3
Bonn XXL,17.810,2002,3
Bonner Illustrierte,20.286,2002,3
Bonnsite,29.964,2002,3
BRAVO.de,1.538.364,2002,3
Bremer Nachrichten Online,10.135,2002,3
Brigitte.de,935.418,2002,3
Bundesliga.de,930.244,2002,3
Business-Guide,99.037,2002,3
Business-Suchdienst,46.631,2002,3
capital.de,113.043,2002,3
CHART-RADIO,341.861,2002,3
CHIP Online,9.588.409,2002,3
ciao.com,1.068.734,2002,3
CINA,44.852,2002,3
CINEMA Online,727.733,2002,3
City-Guide,128.735,2002,3
CityInfoNetz,168.864,2002,3
cityweb.de,717.824,2002,3
Computer Partner Online,100.614,2002,3
Computerwoche Online,405.424,2002,3
condomi.com,44.767,2002,3
Consors - Discount-Broker AG,4.094.179,2002,3
Coupé Online,3.870.258,2002,3
de.internet.com,64.702,2002,3
deltaradio,125.700,2002,3
Der Betrieb Online,10.335,2002,3
deutsche getränke wirtschaft,730,2002,3
Deutsche Standards,15.605,2002,3
Deutsches Ärzteblatt - online,131.856,2002,3
Deutsches Entertainment Magazin,828.358,2002,3
DEWEZET.de,80.835,2002,3
DHD24 Online Kleinanzeigen-Datenbank,768.739,2002,3
DIE WELT online,3.345.209,2002,3
Die Wochenshow Online,56.700,2002,3
dk-online (Delmenhorster Kreisblatt),19.015,2002,3
DMEuro.com,507.718,2002,3
Donau.de,131.524,2002,3
donaukurier.de,67.781,2002,3
Düsseldorf Diskret,18.260,2002,3
Echo Online,135.372,2002,3
eComments.de,45.878,2002,3
Edgar,1.839.651,2002,3
EFF 21 - Der Event- und Freizeitfinder,20.132,2002,3
EifelLive,13.612,2002,3
Elektroniknet,94.169,2002,3
Elektronikpraxis.de,6.860,2002,3
Elektrotechnik.de,6.393,2002,3
ELLE,142.954,2002,3
Eltern.de,436.019,2002,3
Emder Zeitung.de,13.386,2002,3
ENERGY Sachsen,45.824,2002,3
Evita,700.951,2002,3
Express Online,1.445.537,2002,3
F1-Plus,297.205,2002,3
Fachzeitschriften Portal,5.624,2002,3
Falk online,2.153.818,2002,3
Familie & Co-Online,143.931,2002,3
Fashionseek.net,11.452,2002,3
FAZ.NET,1.708.050,2002,3
Financial Times Deutschland,1.874.621,2002,3
finanzen.net - Internetservice für Kapitalanleger,443.532,2002,3
Finanztreff.de,3.127.947,2002,3
FIT FOR FUN Online,441.205,2002,3
Flyer,32.665,2002,3
FNweb,20.444,2002,3
FOCUS ONLINE,7.146.182,2002,3
FOCUS-MONEY ONLINE,179.032,2002,3
Fränkischer Tag Online,77.857,2002,3
Frankenpost online,107.122,2002,3
Frankfurter Rundschau online,640.912,2002,3
Freie Presse Online,315.930,2002,3
freundin online,486.923,2002,3
funcity,493.781,2002,3
Funkschau,22.999,2002,3
GALA Online,67.422,2002,3
GameStar,2.214.935,2002,3
gamigo.de,4.348.868,2002,3
General-Anzeiger Online,389.469,2002,3
General-Anzeiger-Rhauderfehn,34.981,2002,3
GENIOS Internet,12.755,2002,3
GEO Explorer/GEO Saison Traveller,412.821,2002,3
GERMAN HOT 100 COMPANY TRACKER,11.759,2002,3
Gesundheit-aktuell - Ihr Online...,14.756,2002,3
GMX,63.638.417,2002,3
Grafschafter Nachrichten online,22.154,2002,3
GRIN Global Research & Information Network,188.837,2002,3
Guter Rat ! - Das Magazin im Netz,60.862,2002,3
GZ online,30.301,2002,3
Hamburger Abendblatt Online,560.989,2002,3
Hamburger Morgenpost Online,401.988,2002,3
Handelsblatt Junge Karriere,200.617,2002,3
Handelsblatt.com,2.367.710,2002,3
handy.de,1.102.437,2002,3
happyYuppie.com,50.518,2002,3
Harburger Anzeigen und Nachrichten,29.160,2002,3
HAUS+GARTEN ONLINE,192.420,2002,3
Hausarbeiten.de,1.015.392,2002,3
Heidenheimer Zeitung online,22.413,2002,3
Heilbronner Stimme online,193.967,2002,3
heise online,15.842.401,2002,3
Hightext iBusiness,203.818,2002,3
Hit Radio Antenne,230.485,2002,3
HitMachine.de,17.808,2002,3
hitradio Antenne1,270.649,2002,3
Hitradioworld,12.050,2002,3
Hochschulanzeiger.de,50.779,2002,3
HORIZONT.NET,301.893,2002,3
"HUNDERT,6 Das Berlin Radio",14.690,2002,3
Idowa Online,47.285,2002,3
IKZ-HAUSTECHNIK-Online,16.289,2002,3
IKZ-online.de (Iserlohner Kreisanzeiger),22.579,2002,3
impulse.de,23.473,2002,3
INTERNET-MAGAZIN,67.150,2002,3
Internetcologne,961.969,2002,3
INTRINET,184.748,2002,3
Jesus-online,69.059,2002,3
Jesus.de,425.967,2002,3
Joe-Max,1.792,2002,3
JPC,1.297.325,2002,3
Kabel 1,318.710,2002,3
Kamelle,3.886,2002,3
kicker online,2.509.240,2002,3
KISS FM,53.608,2002,3
KN-Online,99.320,2002,3
Köln Diskret,65.605,2002,3
Koeln.de,800.897,2002,3
Kölner Stadt-Anzeiger Online,584.848,2002,3
Kölnische Rundschau,159.034,2002,3
Koelnverkehr,24.674,2002,3
Konstanz.de,54.377,2002,3
Konstruktionspraxis.de,3.776,2002,3
Kontaktanzeigen.de,313.771,2002,3
Kostenlos,1.218.274,2002,3
kress online,328.080,2002,3
L'TUR Last Minute Online,2.009.161,2002,3
LAUT. der musikkanal.,576.074,2002,3
Liebe Suende Online,216.340,2002,3
Liebe.de,1.029.457,2002,3
Life-TV,6.814,2002,3
Lifeline-Gesundheitsberater,593.219,2002,3
Lissy-Online,71.996,2002,3
Live in Concert online,147,2002,3
Living at home,277.479,2002,3
LN-online,129.087,2002,3
LR-Online,78.250,2002,3
LVZ-Online,267.289,2002,3
LZ-Online,34.318,2002,3
LZ|NET,205.478,2002,3
Mac-Online-Kombi,154.921,2002,3
Macwelt,375.968,2002,3
Märkische Oderzeitung Online,34.189,2002,3
MaerkischeAllgemeine.de,60.684,2002,3
Main-Echo Online,127.683,2002,3
Main-Netz,36.526,2002,3
Main-Shop,2.607,2002,3
mainpost.de,241.728,2002,3
manager magazin online,1.356.570,2002,3
Managers Health,4.544,2002,3
Markt - Lippe,5.237,2002,3
MAX Online,934.816,2002,3
Media-Daten.com,45.434,2002,3
Mein schöner Garten Online,161.059,2002,3
Mein-Gesundheitszentrum,120,2002,3
"meinberlin (Der Tagesspiegel, Zitty,...",781.387,2002,3
mobile.de Der Automarkt,11.682.761,2002,3
moneyspecial,59.878,2002,3
Morgenweb,267.787,2002,3
Motorrad-Online,279.111,2002,3
motorrad.net,126.110,2002,3
Mountainbike.de,30.503,2002,3
mt-online,47.617,2002,3
mtv.de,1.447.569,2002,3
multimedia.de,63.506,2002,3
MVweb,127.713,2002,3
mz-web.de,116.712,2002,3
n-tv online,4.376.152,2002,3
N24 Online,308.157,2002,3
NBC GIGA,3.655.315,2002,3
NETedition,23.513,2002,3
NetworkWorld Germany,146.582,2002,3
Netzmarkt-Deutschlands erstes Internet-Kaufhaus,847.609,2002,3
Neue OZ online,159.272,2002,3
NewsClick,106.655,2002,3
Nightloop,175.148,2002,3
Nikodemus,13.927,2002,3
Noe Astro,339.976,2002,3
Nordbayern Infonet,447.535,2002,3
NordClick,67.680,2002,3
Nordkurier-Online,61.503,2002,3
Nordsee-Zeitung online,47.336,2002,3
nordwest.net - Die ganze Region auf einen Klick,196.912,2002,3
NRZ.de (Neue Ruhr/Rhein Zeitung),172.530,2002,3
NW-News,167.749,2002,3
NWZ-Online,56.632,2002,3
Oberpfalznetz,80.668,2002,3
ÖKO-TEST Verbraucherberatung,155.362,2002,3
Oktoberfest online,38.571,2002,3
oldie.fm-Homepage,16.711,2002,3
OnVista.de - Spezialist für Finanzinformationen im...,4.582.779,2002,3
ONYX,71.382,2002,3
Ostfriesen-Zeitung online,39.390,2002,3
Ostsee-Zeitung.de,134.249,2002,3
OTZ.de (Ostthüringer Zeitung),60.964,2002,3
OWL Online,85.914,2002,3
PC GO,222.510,2002,3
PC Pr@xis Networld,144.889,2002,3
PC-MAGAZIN,510.030,2002,3
PC-WELT,3.730.575,2002,3
pcgames.de,1.085.410,2002,3
Perlentaucher,155.717,2002,3
PERRY RHODAN HOMEPAGE,65.098,2002,3
Pfälzischer Merkur Online,9.150,2002,3
Pharmazeutische Zeitung online,70.126,2002,3
Platow Online,68.429,2002,3
Playboy.de,551.793,2002,3
PNP-Online,209.436,2002,3
Praline interaktiv,3.545.807,2002,3
PrimusMedia,347.295,2002,3
Produktsuchmaschine,121.254,2002,3
ProSieben Club&Shop,29.666,2002,3
ProSieben Online,3.181.903,2002,3
publish.de,33.340,2002,3
publity - the new way to invest,4.692,2002,3
Pützchens Markt,1.545,2002,3
Qualimedic.de,521.626,2002,3
Radio Bonn/Rhein-Sieg,12.814,2002,3
RADIO ENERGY NETWORK,231.577,2002,3
Radio ffn,181.857,2002,3
Radio Hamburg,160.421,2002,3
RADIO PSR,114.264,2002,3
Radio Regenbogen,262.948,2002,3
Radio Salue,415.941,2002,3
radio SAW,84.245,2002,3
Radio Tele FFH-Server,578.312,2002,3
radionora.de,21.284,2002,3
Red Seven Online,432.914,2002,3
region-aachen.de,48.120,2002,3
REISE & PREISE online,65.796,2002,3
reisen.de,198.592,2002,3
Revier Markt & Annoncen Avis - Kleinanzeigen NRW,419.873,2002,3
Revier Markt - Annoncen AVIS,479.620,2002,3
Rhein Main Presse/Main-Rheiner,347.767,2002,3
Rhein-Main.Net,227.213,2002,3
Rheinpfalz-Online,337.644,2002,3
Ricardo.de,880.797,2002,3
rp-online,1.842.595,2002,3
RPR Online,177.159,2002,3
rs2.de,392.780,2002,3
rsh.de,166.862,2002,3
RTL World - Gamechannel,4.208.694,2002,3
RTL World - GZSZ,701.369,2002,3
RTL World - RTL 2,1.139.114,2002,3
RTL World - TOGGO (Super RTL),1.163.731,2002,3
RTL.de,12.625.385,2002,3
RTV de,181.814,2002,3
RUND-UMS-BABY,328.157,2002,3
RZ-Online,1.069.275,2002,3
Saarland Online,261.988,2002,3
SAT 1 Online,3.647.985,2002,3
Schnigge,78.368,2002,3
schuelerjobs.de - Arbeit für Schüler und Studenten,47.520,2002,3
Schwäbische Zeitung Online,307.472,2002,3
serc-wildwings,42.905,2002,3
sharper.de,449.664,2002,3
SHZ.DE - about: media,94.517,2002,3
Siegener Zeitung online,31.983,2002,3
SKOL-SÜDKURIER Online,193.510,2002,3
sn-online,11.380,2002,3
Solingen-online,25.137,2002,3
SOUND 7,7.812,2002,3
Spektrum der Wissenschaft/Wissenschaft online,303.091,2002,3
SPIEGEL ONLINE,15.642.748,2002,3
Sport1,5.511.664,2002,3
Stadt Freiburg,111.865,2002,3
Stellen Online,199.937,2002,3
stern.de,3.768.784,2002,3
Stuttgarter Zeitung online & Stuttgarter...,505.867,2002,3
sueddeutsche.de,2.608.230,2002,3
Südwest Presse Online,97.334,2002,3
Super-Illu.de,434.679,2002,3
SVZ online,95.322,2002,3
SW-ONLINE (SWOL),93.577,2002,3
SZ-Newsline,136.661,2002,3
SZ-Online,377.621,2002,3
Tach auch! - Das Online-Magazin der Bremer...,19.450,2002,3
"taz, die tageszeitung",568.518,2002,3
TecChannel,1.195.140,2002,3
Technical Investor,511.844,2002,3
Telekom-Baskets-Bonn,55.713,2002,3
teltarif.de -Kommunikation ganz einfach,1.010.641,2002,3
Thueringer-Allgemeine.de,88.821,2002,3
TLZ.de (Thüringische Landeszeitung),53.563,2002,3
TOMORROW Online,2.535.036,2002,3
Toms Hardware Guide,850.088,2002,3
top agrar online,73.721,2002,3
Topautomobile.de,23.962,2002,3
travelchannel,648.902,2002,3
Traveltainment,37.662,2002,3
TUI.de,1.390.776,2002,3
TV Movie.de,745.775,2002,3
TV SPIELFILM Online,796.839,2002,3
TV TODAY,980.423,2002,3
TV TODAY Network - Online Today,193.123,2002,3
TV TOTAL,68.422,2002,3
TW network,111.458,2002,3
Twnetwork.de Englisch,31.429,2002,3
UBOOT,14.209.709,2002,3
Umzug nach Bonn,5.005,2002,3
UNICUM online,386.935,2002,3
Varta Hotel- und Restaurantführer,139.420,2002,3
VDI-Nachrichten online,72.274,2002,3
Vectrum - Der  Suchkatalog,112.388,2002,3
Vereinigte Wirtschaftsdienste - vwd Internet...,434.948,2002,3
vidado,167.852,2002,3
Virtueller Marktplatz,22.122,2002,3
Virtueller Marktplatz - Treffpunkt Niederbayern,16.682,2002,3
Virtueller Marktplatz Bayern,43.017,2002,3
"Volksstimme, Magdeburg",99.651,2002,3
VOX,427.637,2002,3
w&v-online,484.974,2002,3
Wahre Liebe Online,1.318.382,2002,3
Wallstreet-Online,3.067.812,2002,3
wap.de,80.014,2002,3
Waterpolo World,55.677,2002,3
WAZ.de (Westdeutsche Allgemeine Zeitung),412.734,2002,3
Webbes,61.334,2002,3
Wekanet,9.060,2002,3
Wer liefert was?; WLW-ONLINE,940.531,2002,3
Weser Kurier Online,53.261,2002,3
Westfaelische-Rundschau.de,132.473,2002,3
Westfalenpost.de,87.224,2002,3
Westline,533.001,2002,3
wetter.com,1.252.832,2002,3
wetter.net,2.182.732,2002,3
WetterOnline,4.397.691,2002,3
Wirtschaftsinformatik Online,8.252,2002,3
WirtschaftsWoche,541.668,2002,3
Wochenquiz,69.732,2002,3
WZ-newsline (Westdeutsche Zeitung),114.721,2002,3
Xonio - Das Tor zur mobilen Welt,346.229,2002,3
Yam.de,677.864,2002,3
Yellowmap,565.790,2002,3
Young Professional,13.890,2002,3
YoungMiss.de,374.397,2002,3
ZDNet,3.857.404,2002,3
Zeit im Internet,1.040.273,2002,3
ZET.NET Community,69.144,2002,3
ZET.NET Spickzettel,198.419,2002,3
Zweite Hand Automarkt,59.549,2002,3
Zweite Hand Bootshandel,32.540,2002,3
Zweite Hand.de - Ihr Anzeigenmarkt für Berlin,602.295,2002,3
104.6 RTL Online,68.888,2002,4
[030] - Das Stadtmagazin für Berlin,36.118,2002,4
Aachener Nachrichten,91.640,2002,4
Aachener Zeitung,118.068,2002,4
abenteuer und reisen,126.574,2002,4
Absatzwirtschaft-Online,33.870,2002,4
Aerzte Zeitung Online,274.366,2002,4
Agenturcafe,39.351,2002,4
All-in.de,91.808,2002,4
all4engineers-Netzwerk für Ingenieure,30.048,2002,4
Allegra,301.783,2002,4
almeda.de - Ihr Gesundheitsnetz,112.970,2002,4
AMICA Online,1.271.758,2002,4
Antenne Bayern,2.071.273,2002,4
AOL Homepage,15.014.017,2002,4
ARIVA.DE,663.658,2002,4
ASTROWOCHE,566.569,2002,4
AUDIMAX - Online,24.660,2002,4
Augsburger Allgemeine Online,216.368,2002,4
Auto Bild Online,987.298,2002,4
Autohandel-Net,34.599,2002,4
Autohaus Online,80.418,2002,4
Baden Online,98.397,2002,4
baden24.de,143.333,2002,4
Badische Zeitung Online,254.116,2002,4
BauNetz,287.553,2002,4
Beig Verlag,11.871,2002,4
Bellevue,93.177,2002,4
Berlin 1,1.530.675,2002,4
Berliner Rundfunk.de,14.411,2002,4
BerlinOnline,1.779.201,2002,4
Bild der Wissenschaft online,314.300,2002,4
Bild.de,10.984.821,2002,4
bildschirmschoner.de,616.783,2002,4
Bodenseeferien.de,25.184,2002,4
boerse-online.de,902.503,2002,4
boerse.de,1.166.525,2002,4
Bonn XXL,18.346,2002,4
Bonner Illustrierte,21.943,2002,4
Bonnsite,32.482,2002,4
Borussia Mönchengladbach,328.221,2002,4
BRAVO.de,1.571.739,2002,4
Bremer Nachrichten Online,10.547,2002,4
Brigitte.de,912.076,2002,4
Brokerpoker,142.813,2002,4
Bundesliga.de,996.046,2002,4
Business-Guide,98.066,2002,4
Business-Suchdienst,21.371,2002,4
capital.de,117.102,2002,4
CHART-RADIO,364.285,2002,4
CHIP Online,9.106.088,2002,4
ciao.com,1.052.994,2002,4
CINA,47.287,2002,4
CINA Jesus-online,26.314,2002,4
CINA Joe-Max,1.028,2002,4
CINA Life-TV,6.259,2002,4
CINA Nikodemus,13.879,2002,4
CINA Sound7,7.373,2002,4
CINEMA Online,603.538,2002,4
City-Guide,136.902,2002,4
CityInfoNetz,166.396,2002,4
cityweb.de,701.190,2002,4
comdirect.de,12.938.897,2002,4
Computer Partner Online,107.832,2002,4
Computerwoche Online,418.297,2002,4
condomi.com,41.721,2002,4
Consors - Discount-Broker AG,3.618.476,2002,4
Coupé Online,4.077.545,2002,4
de.internet.com,60.120,2002,4
deltaradio,108.642,2002,4
Der Betrieb Online,12.220,2002,4
deutsche getränke wirtschaft,699,2002,4
Deutsches Ärzteblatt - online,139.976,2002,4
Deutsches Entertainment Magazin,840.313,2002,4
DEWEZET.de,87.713,2002,4
DHD24 Online Kleinanzeigen-Datenbank,807.263,2002,4
DIE WELT online,2.666.312,2002,4
Die Wochenshow Online,22.413,2002,4
dk-online (Delmenhorster Kreisblatt),17.867,2002,4
DMEuro.com,421.224,2002,4
Donau.de,129.382,2002,4
donaukurier.de,59.846,2002,4
Düsseldorf Diskret,17.504,2002,4
Echo Online,147.188,2002,4
eComments.de,31.190,2002,4
Edgar,1.900.659,2002,4
EFF 21 - Der Event- und Freizeitfinder,17.270,2002,4
EifelLive,12.857,2002,4
Elektroniknet,57.958,2002,4
Elektronikpraxis.de,8.262,2002,4
Elektrotechnik.de,6.521,2002,4
ELLE,140.628,2002,4
Eltern.de,446.566,2002,4
Emder Zeitung.de,13.596,2002,4
ENERGY Sachsen,60.223,2002,4
Evita,655.832,2002,4
Express Online,1.175.060,2002,4
F1-Plus,272.971,2002,4
F1Total.com - Formel-1-Informationsdienst,421.739,2002,4
Fachzeitschriften Portal,6.900,2002,4
Falk online,2.150.626,2002,4
Familie & Co-Online,141.871,2002,4
Fashionseek.net,12.120,2002,4
FAZ.NET,1.940.575,2002,4
Financial Times Deutschland,2.038.072,2002,4
finanzen.net - Internetservice für Kapitalanleger,419.685,2002,4
Finanztreff.de,2.832.989,2002,4
FIT FOR FUN Online,428.339,2002,4
Flyer,27.283,2002,4
FNweb,27.840,2002,4
FOCUS ONLINE,7.748.714,2002,4
FOCUS-MONEY ONLINE,158.135,2002,4
Fränkischer Tag Online,82.029,2002,4
Frankenpost online,110.118,2002,4
Frankfurter Rundschau online,682.682,2002,4
Freie Presse Online,326.216,2002,4
freundin online,494.880,2002,4
FUNAMA-REPUBLIC,479.054,2002,4
Funkschau,22.085,2002,4
GALA Online,67.610,2002,4
GameStar,2.351.469,2002,4
gamigo.de,4.573.548,2002,4
General-Anzeiger Online,421.713,2002,4
General-Anzeiger-Rhauderfehn,34.229,2002,4
GENIOS Internet,34.919,2002,4
GEO Explorer/GEO Saison Traveller,383.703,2002,4
GERMAN HOT 100 COMPANY TRACKER,13.984,2002,4
Gesundheit-aktuell - Ihr Online...,20.077,2002,4
Grafschafter Nachrichten online,30.093,2002,4
GRIN Global Research & Information Network,167.859,2002,4
Guter Rat ! - Das Magazin im Netz,72.616,2002,4
GZ online,31.556,2002,4
Hamburger Abendblatt Online,579.326,2002,4
Hamburger Morgenpost Online,419.775,2002,4
Hamburger SV,282.304,2002,4
Handelsblatt Junge Karriere,210.965,2002,4
Handelsblatt.com,2.569.995,2002,4
handy.de,1.043.804,2002,4
happyYuppie.com,40.892,2002,4
Harburger Anzeigen und Nachrichten,30.085,2002,4
HAUS+GARTEN ONLINE,221.806,2002,4
Hausarbeiten.de,1.066.132,2002,4
Heidenheimer Zeitung online,25.187,2002,4
Heilbronner Stimme online,206.789,2002,4
heise online,16.399.693,2002,4
Hightext iBusiness,211.186,2002,4
Hit Radio Antenne,238.080,2002,4
HitMachine.de,13.303,2002,4
hitradio Antenne1,146.622,2002,4
Hitradioworld,10.699,2002,4
HNA online,101.690,2002,4
Hochschulanzeiger.de,50.738,2002,4
HORIZONT.NET,362.832,2002,4
"HUNDERT,6 Das Berlin Radio",17.433,2002,4
Idowa Online,41.850,2002,4
IKZ-HAUSTECHNIK-Online,13.610,2002,4
IKZ-online.de (Iserlohner Kreisanzeiger),22.079,2002,4
impulse.de,28.844,2002,4
Infotainment-Portal Formel 1,170.092,2002,4
INTERNET-MAGAZIN,68.017,2002,4
Internetcologne,1.005.100,2002,4
INTRINET,205.325,2002,4
Jesus.de,451.065,2002,4
Journalismus.com,45.251,2002,4
JPC,1.238.139,2002,4
Kabel 1,289.124,2002,4
Kamelle,3.729,2002,4
kicker online,2.879.284,2002,4
KISS FM,52.368,2002,4
KN-Online,102.366,2002,4
Köln Diskret,41.993,2002,4
Koeln.de,808.237,2002,4
Kölner Stadt-Anzeiger Online,621.618,2002,4
Kölnische Rundschau,160.086,2002,4
Koelnverkehr,25.223,2002,4
Konstanz.de,61.143,2002,4
Konstruktionspraxis.de,4.343,2002,4
Kontaktanzeigen.de,331.446,2002,4
Kostenlos,1.268.153,2002,4
kress online,360.657,2002,4
L'TUR Last Minute Online,1.615.062,2002,4
LAUT. der musikkanal.,617.028,2002,4
Liebe Suende Online,232.790,2002,4
Liebe.de,1.032.640,2002,4
Lifeline-Gesundheitsberater,606.282,2002,4
Lissy-Online,76.385,2002,4
Live in Concert online,137,2002,4
Living at home,285.880,2002,4
LN-online,131.561,2002,4
LR-Online,77.282,2002,4
LVZ-Online,290.580,2002,4
LZ-Online,38.690,2002,4
LZ|NET,227.416,2002,4
Macwelt,400.236,2002,4
Märkische Oderzeitung Online,32.744,2002,4
MaerkischeAllgemeine.de,76.540,2002,4
Main-Echo Online,117.773,2002,4
Main-Netz,34.956,2002,4
Main-Shop,3.252,2002,4
mainpost.de,225.961,2002,4
manager magazin online,1.440.879,2002,4
Managers Health,7.273,2002,4
Markt - Lippe,6.482,2002,4
MAX Online,615.093,2002,4
Media-Daten.com,39.663,2002,4
Mein schöner Garten Online,181.723,2002,4
Mein-Gesundheitszentrum,161,2002,4
"meinberlin (Der Tagesspiegel, Zitty,...",813.619,2002,4
mobile.de Der Automarkt,12.205.908,2002,4
moneyspecial,52.767,2002,4
Morgenweb,293.903,2002,4
Motorrad-Online,313.184,2002,4
motorrad.net,134.417,2002,4
Mountainbike.de,36.074,2002,4
mt-online,49.117,2002,4
mtv.de,1.480.983,2002,4
multimedia.de,66.695,2002,4
Multiuser Online Spiele im Internet,1.223.395,2002,4
MVweb,142.919,2002,4
mz-web.de,124.969,2002,4
n-tv online,5.137.573,2002,4
N24 Online,386.940,2002,4
NETedition,187.296,2002,4
NetworkWorld Germany,167.135,2002,4
Netzmarkt-Deutschlands erstes Internet-Kaufhaus,866.354,2002,4
Neue OZ online,161.817,2002,4
NewsClick,150.367,2002,4
Nightloop,188.384,2002,4
Noe Astro,343.025,2002,4
Nordbayern Infonet,479.650,2002,4
NordClick,70.420,2002,4
Nordkurier-Online,65.497,2002,4
Nordsee-Zeitung online,49.818,2002,4
nordwest.net - Die ganze Region auf einen Klick,195.623,2002,4
NRZ.de (Neue Ruhr/Rhein Zeitung),187.143,2002,4
NW-News,220.121,2002,4
NWZ-Online,58.182,2002,4
Oberpfalznetz,65.770,2002,4
ÖKO-TEST Verbraucherberatung,198.287,2002,4
Oktoberfest online,43.667,2002,4
oldie.fm-Homepage,19.044,2002,4
OnVista.de - Spezialist für Finanzinformationen im...,4.133.283,2002,4
